Date,TSM,ACV,LCB,LCV,LCG,MCB,MCV,MCG,SCB,SCV,SCG
1928-01-01,-0.41071366447698100,-0.69334664700310700,-0.78166182002536700,-1.09633935030622000,-0.54148090632082200,0.89057002219957700,-0.16631285421312200,1.76136691360946000,1.65375827268647000,1.02815157343806000,2.20177851869877000
1928-02-01,-1.13761322672788000,-1.47657006600818000,-0.85422458436196300,-1.11522134876670000,-0.64473195548021800,-2.63580940547094000,-2.18417491745546000,-3.16276183888318000,-3.04508859840694000,-3.65372626665171000,-2.49859251649583000
1928-03-01,9.55095839033086000,6.39406511411384000,9.83120941494029000,6.30187478714648000,12.50046243031590000,10.08777667119720000,7.12498755146599000,12.55038026159470000,7.64345098894781000,6.31776054282728000,8.78715783722376000
1928-04-01,4.39537519891337000,5.83035144070822000,4.06594345570330000,5.81605059684800000,1.75436416242049000,3.86733781268797000,4.47419621664135000,3.22974957934217000,5.91921165797515000,5.11904520990621000,6.62328001589304000
1928-05-01,1.54026575229419000,0.05301538005235030,1.40523294132468000,-0.07975776852551780,2.54684070204957000,1.70211853463936000,1.18102199106774000,2.24731051983064000,1.78295172229622000,-0.09272308291180570,3.51589221883555000
1928-06-01,-4.14350536297374000,-4.49094584979456000,-3.76245371692988000,-4.06909155616237000,-3.53268069628403000,-4.87006641151706000,-4.02907900412476000,-5.74305362932155000,-6.15878101596482000,-6.67127116434005000,-5.66497079033452000
1928-07-01,0.67468169243299400,0.19630438409309500,0.75484428761444300,0.19283331879515900,1.36500196811748000,0.89845097078700000,1.28607567647154000,0.52890174543334800,0.26247377293161500,0.31071659742910000,0.20661187500701400
1928-08-01,6.93360011479286000,5.43155379156811000,6.96081762176845000,5.40261728926282000,8.63282260553386000,7.56143590539488000,6.83189598580931000,8.26154483423464000,7.29429793404424000,6.03755147941068000,8.75125378867270000
1928-09-01,2.71536010960599000,2.40951947387642000,2.34928971211536000,2.01374023034196000,2.69827593870892000,3.63520429946889000,3.26575643527921000,3.98534874989730000,4.98259240218004000,4.29994671601620000,5.75372870407256000
1928-10-01,1.53429289907294000,1.58277873033891000,1.48504609222938000,1.63508317571468000,1.32943902097227000,0.31501451811518500,0.99851678184939500,-0.34056387140960400,1.68945572844968000,1.03683045967894000,2.41896979057616000
1928-11-01,12.20936219848510000,13.22230252395730000,12.26408432200090000,13.26098708865160000,11.22719727859990000,9.84623624401381000,9.49629314770559000,10.18605729543260000,11.87462427339090000,13.18661027765490000,10.42703125584000000
1928-12-01,0.48797500431635400,0.11028944172370800,0.39016018297781200,0.11476234954246500,0.68217456403594600,1.48487076965611000,0.91723714983451900,2.03070033488851000,1.67710668058584000,0.35953406569374100,3.21157965823338000
1929-01-01,5.26726812854436000,4.40704496665513000,5.71877404700224000,4.80878677285937000,6.67765627990280000,4.86376444552321000,3.88080469909792000,5.80034111654370000,2.43926494574544000,1.97637829278166000,2.94633560024394000
1929-02-01,0.35069285825356800,1.08440654639509000,0.16334319590578600,0.88593391646822200,-0.58463218338890900,0.23322674461693900,1.81777145074333000,-1.24350429227528000,1.69128539474443000,2.52947524560695000,0.78392471862899100
1929-03-01,0.15164299764921200,2.03562714145877000,0.80777547001550400,2.89219526875089000,-1.37268386019512000,-1.06316791276691000,1.26960653237270000,-3.24296869557093000,-4.19411185345833000,-3.49620934567202000,-4.96015126504936000
1929-04-01,1.72558235226485000,1.33195985974402000,1.70970140723651000,1.34520710913059000,2.10652627691194000,0.48669163952003200,-0.22736206895433600,1.17804658560082000,2.03224593636519000,1.43495158290425000,2.69731274822407000
1929-05-01,-5.28399875390990000,-4.50995670428185000,-4.72915884861380000,-3.91056046090059000,-5.61149007076099000,-4.18137922601598000,-2.82022162612062000,-5.44814210020421000,-8.18721009329388000,-7.52523429960016000,-8.91698933781957000
1929-06-01,10.53031489821790000,9.05465391988000000,10.64597038812930000,9.00787415305654000,12.44309199545270000,10.51419193927010000,9.27608141360668000,11.68847481494880000,10.23855497985760000,9.69479965659486000,10.84121565698080000
1929-07-01,4.59134699666578000,5.86226725153074000,4.99385148953739000,6.43977466815893000,3.71794289008722000,3.65025166544342000,3.94342787619352000,3.26660105252878000,2.17714440107555000,2.29717436977654000,2.05367596483129000
1929-08-01,8.98989281266153000,11.45572595369370000,10.00603345493630000,12.69326640473900000,7.57952423758694000,6.86192508319801000,7.77318535811188000,5.66586719864201000,2.70352719206967000,4.48984720083971000,0.80413085131434500
1929-09-01,-4.78578929198652000,-5.57078887626264000,-5.02963125077001000,-5.84775349503513000,-4.33056278158313000,-2.50319281996364000,-3.08134707376746000,-1.99584550490245000,-2.86812958399159000,-3.76368023315905000,-1.89618818698559000
1929-10-01,-18.80917442274530000,-13.22499196202340000,-18.64416910471510000,-12.70784840704380000,-23.69879080458000000,-19.29134017962320000,-16.01164329452980000,-22.20795672736930000,-19.99543871004350000,-16.03620158180500000,-24.17935416339190000
1929-11-01,-12.15592392580950000,-10.04629834603670000,-12.24959335694880000,-10.11550913888010000,-14.24541331906820000,-10.95439019151470000,-7.48010355890048000,-13.56317729369830000,-11.24751918817360000,-8.88371074373396000,-13.23424376075250000
1929-12-01,1.73869739617565000,0.63087887647702400,2.10180898721072000,0.63060231904169400,3.54711760715526000,1.77508705127967000,1.00499885583356000,2.39327957017965000,0.15776405142760400,1.21627530044393000,-0.76360065050400300
1930-01-01,5.18482774943859000,2.95228724362559000,4.86353715232322000,2.61152018012924000,7.01374815723224000,4.74302007108293000,2.99660945053738000,6.12454964643187000,6.76506725430970000,4.43221048523072000,8.81093756561875000
1930-02-01,2.56069947381305000,1.69505240805218000,2.62147959218224000,1.74686601061618000,3.42111205802776000,2.20973298700260000,1.94280494810479000,2.41475543335894000,2.02828514537597000,1.00551967048084000,2.98340813881864000
1930-03-01,7.45705413010013000,8.10637472904246000,7.25242005734886000,7.94186059422993000,6.63165223012776000,5.80574126518997000,7.07581696759616000,4.83442731929708000,8.82630873668904000,9.30622383810213000,8.38293557262766000
1930-04-01,-2.51258630536637000,-2.55074452894896000,-2.23543432874390000,-2.21577029838382000,-2.25332458909306000,-5.26033084427777000,-5.16322261306733000,-5.33562456087914000,-4.19706863189801000,-4.74046879908044000,-3.70420621405193000
1930-05-01,-0.86401147240418300,-2.19045948554125000,-0.54554983423447800,-2.06064675216422000,0.83518602231284700,-0.89718465448659200,-1.05671894004490000,-0.77272411625256300,-2.70549048644417000,-2.83373364449467000,-2.59153306146588000
1930-06-01,-15.34793186693960000,-12.65852965641110000,-15.09610956727410000,-12.14710941536380000,-17.70914275629710000,-16.03159293554770000,-14.29523171480130000,-17.38710339392800000,-16.67980386469180000,-15.28372761205800000,-17.90616351884690000
1930-07-01,4.36196332467600000,3.51636497215398000,4.39265073053950000,3.57545186048767000,5.13863053319424000,4.76140405403936000,4.17035763570258000,5.28903838558372000,4.21731857745795000,3.36357307399799000,5.04406122876205000
1930-08-01,0.30784463296277200,-0.47829777572276400,0.51989729159293000,-0.28903234286180600,1.24316523657763000,-0.95241809861830700,-1.56667334474209000,-0.42817065106054000,-0.75431204235371400,-1.49382345908431000,-0.05053640656241300
1930-09-01,-12.26637607257800000,-11.57298671293530000,-11.92968983812830000,-11.04990836131220000,-12.70468329997300000,-13.33932787840640000,-14.57972883948900000,-12.29127315186950000,-13.85212804219710000,-14.04393599853820000,-13.67324422334820000
1930-10-01,-8.81585182938875000,-7.44643134636698000,-8.59728008832483000,-7.03351080246165000,-9.99801527506208000,-10.64572141926430000,-10.41036723510570000,-10.83883195144290000,-10.08354177961240000,-9.83232129941376000,-10.31360714104440000
1930-11-01,-2.66531520272429000,-3.32951348670381000,-2.87371704324946000,-3.47621478414331000,-2.31645723234521000,-2.78090338395768000,-4.73590601712135000,-1.16828754975617000,-1.28932016121544000,-2.42626710868139000,-0.24236997223973700
1930-12-01,-7.27380241343929000,-8.61911478024119000,-6.75616656482742000,-8.10313713288995000,-5.43317055322268000,-10.14335922635830000,-11.92958244923420000,-7.93693273542423000,-9.58773892495194000,-11.07978850344280000,-8.24421728190289000
1931-01-01,5.96939425227133000,7.07091373912972000,5.56917033016138000,6.84136206650032000,4.36034917569800000,8.75761139212774000,10.64104697508330000,6.53852187744880000,7.62164459146871000,7.48852532847353000,7.73822135111267000
1931-02-01,10.87028777231880000,7.86920821737697000,10.72008422125110000,7.46573146022308000,13.88514686168480000,11.79301315821100000,10.41774145133720000,13.47522038774610000,11.38615786659450000,9.57133575215174000,13.43280822852820000
1931-03-01,-6.30966970296064000,-8.76269092292408000,-6.29314186419081000,-9.08532025356659000,-3.72994721297741000,-8.84765294529968000,-11.46304577523230000,-5.73387366620889000,-6.80190192416795000,-7.74367110671822000,-5.79295542575318000
1931-04-01,-9.80794567732412000,-10.12072462897970000,-9.15021859035898000,-9.31558970633533000,-9.00716488773843000,-11.34755573359480000,-11.76551223450030000,-10.88095928274420000,-13.29176528869230000,-14.02841518866370000,-12.51619831336260000
1931-05-01,-13.02794293353020000,-14.64517891574470000,-12.86437749530150000,-14.31516191592520000,-11.61359577358130000,-15.19218212901710000,-17.75453336187220000,-12.36572827297990000,-14.56698861771090000,-17.40185964530130000,-11.63383592605130000
1931-06-01,14.18401238412330000,15.72590662950450000,13.87550520255610000,15.14583937878590000,12.81365011368390000,15.83997943332630000,19.20397151991560000,12.36159605452750000,16.76521568676260000,20.09949564656980000,13.54359385177290000
1931-07-01,-6.65252724483621000,-7.76558036269984000,-6.55003478778611000,-7.63626968697855000,-5.16748568040915000,-7.84995226738965000,-9.11572246746946000,-6.22881385732338000,-7.35384565908814000,-8.95791178306965000,-5.58619938146203000
1931-08-01,0.19147999217711900,0.97270208564563900,0.26122197367324100,1.03017716922002000,-0.69039970869062400,-0.72037862380677100,-1.64604134270946000,0.42705429747708900,-0.03911518883908110,1.02732322118197000,-1.17325998943253000
1931-09-01,-28.87209566455290000,-27.72813641677500000,-28.63728812021470000,-27.00587398612230000,-30.77449798901720000,-31.74204223802790000,-33.20549214768770000,-29.96501206268100000,-30.11611628766420000,-32.38114270172250000,-27.65029862138810000
1931-10-01,7.97842564236782000,6.65209536773998000,7.78615431699194000,6.06825544592874000,10.15457381109240000,7.82241619250317000,5.62995358385461000,10.37227393618690000,9.48004289309022000,11.11479617019020000,7.80971086719746000
1931-11-01,-8.79025984426430000,-11.01396783818880000,-8.82216801909086000,-11.13066240982800000,-5.75536676845097000,-9.98158335619639000,-12.30491568581770000,-7.39138741913125000,-8.58341787974683000,-10.45915516020170000,-6.60504452575295000
1931-12-01,-13.45393370148060000,-15.43970033853940000,-13.19329859381520000,-15.28889609031330000,-10.55349773578490000,-15.02826519160330000,-17.99740802262440000,-11.88678898239170000,-14.62296964840970000,-15.87221681466260000,-13.35884115448950000
1932-01-01,-1.96748435471741000,-0.74302422482106800,-2.42001358178093000,-1.17768841906517000,-3.89804931022046000,3.10588402551079000,4.55829966516464000,1.66956173300233000,-0.04170631781322730,0.92002938453047100,-0.99408360209503900
1932-02-01,5.71072704480518000,6.10646213327291000,6.33988120746672000,7.00076343622297000,5.53102493497987000,3.46922534232709000,2.49662432876559000,4.45991163603976000,2.19486539134721000,0.39303139165119200,4.01588157861676000
1932-03-01,-11.30083354213530000,-11.48931248496160000,-11.30671721007970000,-11.48501744396990000,-11.08494748216100000,-10.51511643722300000,-10.24402866339810000,-10.78637318381780000,-11.38226511009860000,-11.66369090873560000,-11.10748108562970000
1932-04-01,-18.49322113442130000,-17.36369937725240000,-18.92311600746670000,-17.54382102318200000,-20.62119568172990000,-19.01715598643110000,-17.82587134015670000,-20.18756868744880000,-15.71817664233770000,-16.26380634417780000,-15.19399846721540000
1932-05-01,-20.61724446772160000,-18.99911646294110000,-20.59421978686820000,-18.88897404857860000,-22.78063736922550000,-24.78019392414550000,-23.14503657220800000,-26.43888362892450000,-21.05485101794360000,-19.89954409307540000,-22.15217947398280000
1932-06-01,-1.11226779165474000,-1.76355321888889000,-1.71998204938883000,-2.39400970489817000,-0.81056392220884600,1.60295760964728000,1.11769604031587000,2.11823263772493000,2.79139744072758000,2.13205382331274000,3.43652994793839000
1932-07-01,33.65607862213320000,35.70622702925310000,32.49240360254620000,33.76643504251040000,30.42648472799780000,37.04229728631790000,46.84388362181980000,27.63317097512330000,40.75756441575770000,51.27854084473520000,30.00266646719290000
1932-08-01,37.51809168220330000,40.57703252981300000,34.97649965929390000,37.32417839282350000,31.07190290110730000,44.13265798898960000,57.80198014401040000,29.05059401254170000,51.73431827933660000,63.34181011913100000,37.92109129559820000
1932-09-01,-2.70053292815744000,-4.37878273977498000,-2.10926971271040000,-3.84159711885249000,0.90971758206023400,-2.35004912799593000,-3.10794958513198000,-1.33106413307965000,-5.68542036963862000,-8.13423886338945000,-3.64949246413520000
1932-10-01,-13.10641338518690000,-12.58550630158340000,-12.16439818195360000,-11.53918370703100000,-13.20171111483930000,-15.25507005630660000,-18.04850658176450000,-11.55549774177380000,-18.48087220466050000,-20.87335224371830000,-16.33140894181430000
1932-11-01,-4.73883007923672000,-5.40519254324735000,-4.27131892082596000,-4.53085083501468000,-3.83166326856352000,-7.01770847319527000,-9.91507279040069000,-3.44381151515964000,-7.38597871092417000,-11.76542016914620000,-1.99243830633271000
1932-12-01,4.95942307655084000,3.81604083182222000,5.80249557487745000,4.56009367808692000,7.89699297152323000,3.12176743157451000,1.65225212772917000,4.81528613389178000,0.60387323760964000,-0.82841787875446200,2.20381558709499000
1933-01-01,0.96168469996642000,1.28092099006652000,0.46265905018601900,0.75211507277394900,-0.01203348459663930,1.98700315703212000,2.28555199432756000,1.65052955353233000,4.36239663510603000,5.50571973233231000,3.10249256899653000
1933-02-01,-15.46057435467270000,-15.20497620609140000,-15.36708214522380000,-15.04399387869440000,-15.90074243452780000,-16.79962075640800000,-19.50875614244850000,-13.72456448932330000,-15.52361036293850000,-16.02326868107770000,-14.96234259395240000
1933-03-01,3.12742315207981000,2.19837956988620000,1.96338985081030000,0.89396543135578400,3.74902653483214000,4.82900142252520000,4.97817265508088000,4.67106525224012000,11.01038273933040000,12.34740039251580000,9.51513114227818000
1933-04-01,38.91155091793390000,36.36909645512810000,37.06966617538580000,33.90118411701200000,42.20390267488390000,46.72260466879290000,58.30348567467000000,34.42383747391720000,50.03859905045340000,54.91561195480180000,44.44307729960170000
1933-05-01,21.51453007830310000,21.74837292460830000,18.24879597253510000,18.44258627265580000,17.95287788901660000,22.60800739151620000,26.27860433655740000,18.01718277855510000,36.47325189828150000,41.14428184940130000,30.76336085337810000
1933-06-01,13.26043512545940000,13.93397225175320000,12.70938068991290000,13.46074252025760000,11.55852457146080000,14.89624409343520000,17.61757096688330000,11.19303871004500000,15.81046448520520000,16.99042225710630000,14.35743225481590000
1933-07-01,-9.87158773061512000,-11.34192274065160000,-9.64698088587128000,-11.29593595849420000,-8.52900615811111000,-10.66615707224860000,-11.56641078136870000,-9.45031400504977000,-11.75772306028060000,-12.52645924362610000,-11.04957052629030000
1933-08-01,12.21381930147090000,15.85381623986940000,11.80484433208680000,16.05066518831270000,9.01338122490994000,15.01854436205050000,16.08092261815520000,13.58918697749470000,15.90487743539530000,16.23775449980930000,15.57884053276760000
1933-09-01,-10.78141526879650000,-12.05508926910820000,-10.33901618626420000,-11.04019175465970000,-9.84688751758453000,-10.46267969343000000,-11.46971521881180000,-9.12232412338746000,-13.12935495551030000,-17.11125085994130000,-9.14935088323600000
1933-10-01,-8.05853085971483000,-9.67092325853576000,-7.71884271180960000,-9.01207089126338000,-6.80652492776000000,-8.25719508722097000,-10.08419568730260000,-5.59557410437092000,-9.84541233430041000,-12.86586774363780000,-6.37468478620148000
1933-11-01,10.27025951318280000,11.27892078190570000,10.72326025478360000,11.87637899827250000,9.93130344485988000,8.41995606460000000,9.41485199390515000,7.02990138433953000,7.88354040115269000,8.69895075839856000,7.00490808535398000
1933-12-01,2.14861752611361000,2.56811306833255000,2.04864248272939000,2.28569534190241000,1.88329805035621000,1.91498480401511000,2.51395004260724000,1.05243272844181000,2.74753238035138000,4.36392133547471000,0.96420866240790800
1934-01-01,12.80481346125180000,15.43061068831970000,11.28678278823770000,13.43164049156360000,9.77770815986048000,15.23992772797660000,16.74271194722670000,13.04132399419450000,20.07746402185470000,22.89112028995010000,16.86390323703220000
1934-02-01,-2.48495665329163000,-2.87871280149048000,-2.89010266673053000,-3.53513308848932000,-2.42403908120366000,-2.72670543125074000,-2.35541959645327000,-3.21508965470757000,-0.59313508941146300,0.24013449296086000,-1.37690730353200000
1934-03-01,-0.01417153182614780,-0.44746026016952300,-0.15787689982444600,-0.46290508107159900,0.06019858094204370,0.64873626382165500,0.13268863187929200,1.31503043949513000,0.79429143990980300,-0.56276783389488500,2.10660108791954000
1934-04-01,-2.05198686938351000,-2.47924187125875000,-2.09886435489435000,-2.30920446995555000,-1.94876148720542000,-1.12322467271550000,-1.00062125552374000,-1.27783465404089000,-2.06355640964888000,-3.63693379692787000,-0.57134009159192800
1934-05-01,-7.47717561175696000,-8.75446010784860000,-7.16857466361988000,-8.26459313836774000,-6.38879731361832000,-7.94823556146849000,-10.04542908015250000,-5.31045841068575000,-9.21655770359117000,-11.54335647178430000,-7.06519332241579000
1934-06-01,2.51391802064797000,2.75641376450027000,2.63195451085846000,3.11381993645592000,2.28546774864624000,3.32946432053060000,3.50526804972478000,3.07493230417080000,2.36159987084792000,1.62122732444627000,3.17059091989196000
1934-07-01,-11.17695975404530000,-13.98510220708280000,-10.22936489415780000,-12.98981996436490000,-7.94417926852043000,-14.36179309334980000,-17.04050901393040000,-11.96563761015580000,-16.04671791341250000,-18.15886590268120000,-13.39957695680700000
1934-08-01,5.57185372437464000,4.84834573333869000,5.17932312994895000,4.04797773073174000,6.05796291393123000,5.95035903454162000,5.43031529789435000,6.37005318568447000,7.41765781748557000,8.18412266014944000,6.51491945296605000
1934-09-01,-0.25204212653221800,-0.22688583888265200,-0.18806078958739700,-0.18817609478456200,-0.18797230862271000,-0.85480056057329300,-0.61386652757451400,-1.05064084501286000,-0.37844538995921300,0.00384939901970566,-0.83738761337842400
1934-10-01,-1.79147086964160000,-3.49829090139945000,-1.83302735799367000,-3.57952751240930000,-0.49947777610041700,-0.75408701613603400,-3.78009484257915000,1.71692736635981000,-1.39994995888151000,-3.03910602837043000,0.58941366861770300
1934-11-01,8.47446115351241000,6.20708194570999000,7.74261954171621000,5.28369750372728000,10.69856752846500000,9.19706421032815000,5.92500215430965000,11.72676772021850000,12.54221950651620000,11.84571446297910000,13.35687361852750000
1934-12-01,0.52560519711797000,-0.21421782075787600,0.18855857456649000,-0.55312266589973500,1.03542775995652000,0.86169909867490600,0.81818414820641600,0.89461249650703000,2.68645632337948000,1.84836156857170000,3.66026972328418000
1935-01-01,-3.38759795301693000,-4.15431806122511000,-3.29907635700480000,-4.20653011789039000,-2.28160804519505000,-4.75893433561460000,-5.79009748534247000,-3.96635966440758000,-4.01703769613954000,-3.87561933137183000,-4.17925672809905000
1935-02-01,-2.00704537780266000,-3.73285586152215000,-1.85501859128311000,-3.55855698091225000,0.26254043083736000,-1.68970086773033000,-2.86631266485789000,-0.12807216152398100,-2.44069926057327000,-4.50957861696071000,-0.06312745124611300
1935-03-01,-3.52339444182732000,-3.32046135024051000,-3.03372413247528000,-2.59283146241015000,-3.56021081399195000,-5.24855366547627000,-4.72031933006573000,-5.93236981111661000,-6.13888442261136000,-7.63472027531842000,-4.49557702980197000
1935-04-01,8.98602320231714000,10.61328593469920000,9.24204120317663000,11.03347125638190000,7.08611504599005000,9.59979111186837000,10.67397066645840000,8.16017978939412000,7.05255462106719000,7.70511534747488000,6.35985584299998000
1935-05-01,3.55914352854475000,4.59937572775922000,3.98827071117739000,5.21832641464724000,2.62230152895507000,4.36386620941552000,5.29251612749422000,3.67473110107486000,0.85607949849467000,0.66860758400892800,1.05814314487865000
1935-06-01,6.12865389525519000,5.66708440770187000,6.13973522559044000,5.66707819246474000,6.67862429811788000,7.55801069381253000,8.57462737227309000,6.80115187486641000,6.39067859381953000,6.19529542194648000,6.59979287535742000
1935-07-01,7.43987881711350000,7.70102250824199000,7.16289258142744000,7.32295737405893000,7.00550099410183000,7.45779571097454000,7.50171421652960000,7.42283939627218000,8.39805233394775000,9.38523792820312000,7.39066543075576000
1935-08-01,2.70068017262335000,2.69938625352648000,2.41175406490019000,2.20477617053635000,2.61597890424326000,3.37941496473319000,7.40168917391887000,0.16109504833758200,3.56256104563817000,4.42470542080675000,2.66350890247700000
1935-09-01,2.71498247366890000,0.68338630608496700,2.71348634078066000,0.49393861699213500,4.90045439663761000,2.73398311997129000,0.34831888375520100,4.78957410235007000,2.61763164746526000,1.98744213836033000,3.28834436125184000
1935-10-01,7.22015211141777000,7.65841231548197000,7.10616498674906000,7.68594776718874000,6.56017796326746000,9.19327903592441000,10.02873126832350000,8.50282581851629000,7.67271592598600000,7.62197868398208000,7.72611614126593000
1935-11-01,5.15707538187940000,7.10354496758164000,4.70011222445644000,6.62120432938586000,2.86980676740503000,5.28880322948203000,7.97093602377775000,3.03695567798410000,6.80440293864663000,8.30747604261162000,5.22120747656844000
1935-12-01,4.68574831103586000,6.14107106487445000,4.22005016308163000,5.81689844223678000,2.63894564688580000,4.90921819930592000,7.30127193884156000,2.78793200911428000,7.72389864601164000,9.25795197249629000,6.39955432436307000
1936-01-01,6.93777853307670000,10.18273483915770000,6.55325744714584000,9.96541516385066000,3.07151918456658000,8.53435652784350000,13.54759100170330000,3.84536079066627000,8.01452947540929000,9.89380014921167000,6.36086532054293000
1936-02-01,2.84646878432668000,3.54794790118599000,2.57731009055919000,3.17791239546193000,1.92332402663311000,4.47518903158780000,3.45821572127102000,5.51929441182767000,4.19106021020590000,5.97194623364536000,2.57180693951610000
1936-03-01,1.18577664940290000,-0.10038638496893300,1.16013706633031000,-0.34301387589013600,2.81897702039461000,-0.05041802146662350,-0.50493076780341700,0.41009554969751400,1.39106439464002000,1.70418191208643000,1.09784597432329000
1936-04-01,-8.19412526856995000,-8.84377068763633000,-7.68349890481851000,-8.27815003081178000,-7.04816860157415000,-10.21941350537590000,-10.40407790532870000,-10.03380043630060000,-10.59806499642420000,-11.73032684503560000,-9.52866576055455000
1936-05-01,5.25276224759151000,5.43708374538126000,5.28216985733407000,5.36261721524790000,5.19734678243561000,4.67394322007716000,4.70465911773447000,4.64350913597205000,4.93471046507481000,5.93712051521526000,4.00404904181308000
1936-06-01,2.56916667512792000,1.73851368708371000,2.98109505533640000,2.03060461235547000,3.98732372392009000,1.60653903806475000,0.52605403429587100,2.67763689030275000,0.21184660587812900,0.07474861732593390,0.34172065739063600
1936-07-01,6.83222318425334000,7.71945858238902000,6.58294697657468000,7.50467472658582000,5.70644848078350000,6.06037135279371000,8.65680116148098000,3.85310202673485000,8.26762357595941000,9.20593899236318000,7.25335871032820000
1936-08-01,1.02442113512943000,1.65959773650629000,0.76248115699758200,1.24661453288073000,0.29373778950076100,1.41388736779630000,1.08463404685857000,1.70856898693322000,2.64246881918846000,4.24836226445201000,0.87600770959066400
1936-09-01,1.04811381381097000,0.94092274401172600,0.76378262129620500,0.57070977118447700,0.95321732305941200,2.11670925257209000,1.14109264623235000,2.99258681204105000,2.61019061628423000,2.86712348117674000,2.31832371017592000
1936-10-01,7.51031782611290000,8.76098992951496000,7.72378287888840000,8.90605355247898000,6.56169901471145000,6.45425321484837000,9.22146903633447000,3.90857291293527000,6.03055226042854000,7.92174746512796000,3.87450988261734000
1936-11-01,3.10115695460139000,2.41253142108478000,2.39224725274140000,1.40711979784977000,3.38177628090609000,3.27872035693345000,1.32149143164195000,5.16294959565987000,6.92811815781194000,7.85398139193688000,5.82941426390371000
1936-12-01,0.27009487232414600,2.12545283596100000,-0.13527525502163200,1.88819690340259000,-2.13343692548212000,0.99228177634423700,1.36638901865452000,0.64475392908696700,2.77142492535125000,3.30789544485514000,2.12936834355158000
